Time,Temperature,HeatFlux,T_amb,Material_rho,Material_cp,Material_lmbd,Length,x0,RobinAlpha
64.2,63.59768,18,20.9101,,,,,,
64.3,63.59768,18,20.912,,,,,,
64.4,63.59768,18,20.9105,,,,,,
64.5,63.59768,18,20.909,,,,,,
64.6,63.59768,18,20.909,,,,,,
64.7,63.59768,18,20.9103,,,,,,
64.8,64.10982,18,20.9117,,,,,,
64.9,64.10982,18,20.9147,,,,,,
65,64.10982,18,20.9166,,,,,,
65.1,64.10982,18,20.918,,,,,,
65.2,64.10982,18,20.9188,,,,,,
65.3,64.10982,18,20.9202,,,,,,
65.4,64.60836,18,20.9191,,,,,,
65.5,64.60836,18,20.9224,,,,,,
65.6,64.60836,18,20.9241,,,,,,
65.7,64.60836,18,20.9279,,,,,,
65.8,64.60836,18,20.9309,,,,,,
65.9,64.60836,18,20.9355,,,,,,
66,65.08169,18,20.9373,,,,,,
66.1,65.08169,18,20.9402,,,,,,
66.2,65.08169,18,20.9425,,,,,,
66.3,65.08169,18,20.9438,,,,,,
66.4,65.08169,18,20.9443,,,,,,
66.5,65.08169,18,20.9477,,,,,,
66.6,65.5242,18,20.9505,,,,,,
66.7,65.5242,18,20.9532,,,,,,
66.8,65.5242,18,20.9548,,,,,,
66.9,65.5242,18,20.9556,,,,,,
67,65.5242,18,20.9568,,,,,,
67.1,65.5242,18,20.9606,,,,,,
67.2,65.93683,18,20.9639,,,,,,
67.3,65.93683,18,20.9667,,,,,,
67.4,65.93683,18,20.9707,,,,,,
67.5,65.93683,18,20.9719,,,,,,
67.6,65.93683,18,20.9743,,,,,,
67.7,65.93683,18,20.9771,,,,,,
67.8,66.34188,18,20.9806,,,,,,
67.9,66.34188,18,20.9834,,,,,,
68,66.34188,18,20.9851,,,,,,
68.1,66.34188,18,20.9886,,,,,,
68.2,66.34188,18,20.9925,,,,,,
68.3,66.34188,18,20.9939,,,,,,
68.4,66.73254,18,20.9957,,,,,,
68.5,66.73254,18,20.998,,,,,,
68.6,66.73254,18,21.0028,,,,,,
68.7,66.73254,18,21.0075,,,,,,
68.8,66.73254,18,21.0117,,,,,,
68.9,66.73254,18,21.0169,,,,,,
69,67.16539,18,21.0193,,,,,,
69.1,67.16539,18,21.0238,,,,,,
69.2,67.16539,18,21.0273,,,,,,
69.3,67.16539,18,21.0293,,,,,,
69.4,67.16539,18,21.0318,,,,,,
69.5,67.16539,18,21.0307,,,,,,
69.6,67.59604,18,21.0295,,,,,,
69.7,67.59604,18,21.0287,,,,,,
69.8,67.59604,18,21.0284,,,,,,
69.9,67.59604,18,21.0267,,,,,,
70,67.59604,18,21.0235,,,,,,
70.1,67.59604,18,21.0229,,,,,,
70.2,68.06382,18,21.0221,,,,,,
70.3,68.06382,18,21.0208,,,,,,
70.4,68.06382,18,21.0227,,,,,,
70.5,68.06382,18,21.0229,,,,,,
70.6,68.06382,18,21.0241,,,,,,
70.7,68.06382,18,21.0237,,,,,,
70.8,68.53759,18,21.0221,,,,,,
70.9,68.53759,18,21.0216,,,,,,
71,68.53759,18,21.0208,,,,,,
71.1,68.53759,18,21.0218,,,,,,
71.2,68.53759,18,21.0216,,,,,,
71.3,68.53759,18,21.0226,,,,,,
71.4,69.04098,18,21.0248,,,,,,
71.5,69.04098,18,21.0263,,,,,,
71.6,69.04098,18,21.0273,,,,,,
71.7,69.04098,18,21.0268,,,,,,
71.8,69.04098,18,21.027,,,,,,
71.9,69.04098,18,21.0268,,,,,,
72,69.53113,18,21.0279,,,,,,
72.1,69.53113,18,21.0274,,,,,,
72.2,69.53113,18,21.0276,,,,,,
72.3,69.53113,18,21.0274,,,,,,
72.4,69.53113,18,21.0265,,,,,,
72.5,69.53113,18,21.027,,,,,,
72.6,70.03933,18,21.0279,,,,,,
72.7,70.03933,18,21.0265,,,,,,
72.8,70.03933,18,21.0259,,,,,,
72.9,70.03933,18,21.0254,,,,,,
73,70.03933,18,21.0246,,,,,,
73.1,70.03933,18,21.0249,,,,,,
73.2,70.5587,18,21.0243,,,,,,
73.3,70.5587,18,21.0243,,,,,,
73.4,70.5587,18,21.0221,,,,,,
73.5,70.5587,18,21.0232,,,,,,
73.6,70.5587,18,21.023,,,,,,
73.7,70.5587,18,21.023,,,,,,
73.8,71.07075,18,21.0237,,,,,,
73.9,71.07075,18,21.0241,,,,,,
74,71.07075,18,21.0259,,,,,,
74.1,71.07075,18,21.0254,,,,,,
74.2,71.07075,18,21.0248,,,,,,
74.3,71.07075,18,21.0243,,,,,,
74.4,71.61144,18,21.0237,,,,,,
74.5,71.61144,18,21.0246,,,,,,
74.6,71.61144,18,21.0237,,,,,,
74.7,71.61144,18,21.0238,,,,,,
74.8,71.61144,18,21.0227,,,,,,
74.9,71.61144,18,21.0219,,,,,,
75,72.14562,18,21.0215,,,,,,
75.1,72.14562,18,21.0207,,,,,,
75.2,72.14562,18,21.0194,,,,,,
75.3,72.14562,18,21.0189,,,,,,
75.4,72.14562,18,21.02,,,,,,
75.5,72.14562,18,21.0188,,,,,,
75.6,72.67996,18,21.02,,,,,,
75.7,72.67996,18,21.0194,,,,,,
75.8,72.67996,18,21.0193,,,,,,
75.9,72.67996,18,21.02,,,,,,
76,72.67996,18,21.02,,,,,,
76.1,72.67996,18,21.0204,,,,,,
76.2,73.23863,18,21.0218,,,,,,
76.3,73.23863,18,21.023,,,,,,
76.4,73.23863,18,21.0252,,,,,,
76.5,73.23863,18,21.029,,,,,,
76.6,73.23863,18,21.0304,,,,,,
76.7,73.23863,18,21.0323,,,,,,
76.8,73.77917,18,21.0337,,,,,,
76.9,73.77917,18,21.0336,,,,,,
77,73.77917,18,21.0353,,,,,,
77.1,73.77917,18,21.032,,,,,,
77.2,73.77917,18,21.0322,,,,,,
77.3,73.77917,18,21.0309,,,,,,
77.4,74.31399,18,21.0315,,,,,,
77.5,74.31399,18,21.0306,,,,,,
77.6,74.31399,18,21.0312,,,,,,
77.7,74.31399,18,21.0298,,,,,,
77.8,74.31399,18,21.0303,,,,,,
77.9,74.31399,18,21.0298,,,,,,
78,74.87547,18,21.0301,,,,,,
78.1,74.87547,18,21.0312,,,,,,
78.2,74.87547,18,21.0296,,,,,,
78.3,74.87547,18,21.0287,,,,,,
78.4,74.87547,18,21.0278,,,,,,
78.5,74.87547,18,21.0265,,,,,,
78.6,75.42101,18,21.0265,,,,,,
78.7,75.42101,18,21.0259,,,,,,
78.8,75.42101,18,21.0259,,,,,,
78.9,75.42101,18,21.026,,,,,,
79,75.42101,18,21.0257,,,,,,
79.1,75.42101,18,21.0263,,,,,,
79.2,75.98696,18,21.0267,,,,,,
79.3,75.98696,18,21.0284,,,,,,
79.4,75.98696,18,21.029,,,,,,
79.5,75.98696,18,21.0295,,,,,,
79.6,75.98696,18,21.0292,,,,,,
79.7,75.98696,18,21.0293,,,,,,
79.8,76.57704,18,21.0303,,,,,,
79.9,76.57704,18,21.0296,,,,,,
80,76.57704,18,21.0296,,,,,,
80.1,76.57704,18,21.0296,,,,,,
80.2,76.57704,18,21.0304,,,,,,
80.3,76.57704,18,21.0328,,,,,,
80.4,77.22471,18,21.0334,,,,,,
80.5,77.22471,18,21.0358,,,,,,
80.6,77.22471,18,21.0361,,,,,,
80.7,77.22471,18,21.0402,,,,,,
80.8,77.22471,18,21.041,,,,,,
80.9,77.22471,18,21.0428,,,,,,
81,77.84638,18,21.0451,,,,,,
81.1,77.84638,18,21.0495,,,,,,
81.2,77.84638,18,21.0537,,,,,,
81.3,77.84638,18,21.059,,,,,,
81.4,77.84638,18,21.0631,,,,,,
81.5,77.84638,18,21.0702,,,,,,
81.6,78.45587,18,21.0748,,,,,,
81.7,78.45587,18,21.0815,,,,,,
81.8,78.45587,18,21.0858,,,,,,
81.9,78.45587,18,21.0902,,,,,,
82,78.45587,18,21.0943,,,,,,
82.1,78.45587,18,21.0987,,,,,,
82.2,79.07725,18,21.1048,,,,,,
82.3,79.07725,18,21.109,,,,,,
82.4,79.07725,18,21.1141,,,,,,
82.5,79.07725,18,21.1185,,,,,,
82.6,79.07725,18,21.1219,,,,,,
82.7,79.07725,18,21.121,,,,,,
82.8,79.69196,18,21.121,,,,,,
82.9,79.69196,18,21.1188,,,,,,
83,79.69196,18,21.1179,,,,,,
83.1,79.69196,18,21.1153,,,,,,
83.2,79.69196,18,21.1146,,,,,,
83.3,79.69196,18,21.1131,,,,,,
83.4,80.29649,18,21.1124,,,,,,
83.5,80.29649,18,21.1127,,,,,,
83.6,80.29649,18,21.1114,,,,,,
83.7,80.29649,18,21.1114,,,,,,
83.8,80.29649,18,21.1105,,,,,,
83.9,80.29649,18,21.1105,,,,,,
84,80.9016,18,21.11,,,,,,
84.1,80.9016,18,21.1105,,,,,,
84.2,80.9016,18,21.1089,,,,,,
84.3,80.9016,18,21.1083,,,,,,
84.4,80.9016,18,21.1098,,,,,,
84.5,80.9016,18,21.1072,,,,,,
84.6,81.5579,18,21.1076,,,,,,
84.7,81.5579,18,21.1067,,,,,,
84.8,81.5579,18,21.1068,,,,,,
84.9,81.5579,18,21.1046,,,,,,
85,81.5579,18,21.1039,,,,,,
85.1,81.5579,18,21.1013,,,,,,
85.2,82.22637,18,21.1021,,,,,,
85.3,82.22637,18,21.0982,,,,,,
85.4,82.22637,18,21.0971,,,,,,
85.5,82.22637,18,21.0952,,,,,,
85.6,82.22637,18,21.0949,,,,,,
85.7,82.22637,18,21.0974,,,,,,
85.8,82.98033,18,21.0955,,,,,,
85.9,82.98033,18,21.0965,,,,,,
86,82.98033,18,21.0957,,,,,,
86.1,82.98033,18,21.0957,,,,,,
86.2,82.98033,18,21.0966,,,,,,
86.3,82.98033,18,21.0966,,,,,,
86.4,83.83774,18,21.0969,,,,,,
86.5,83.83774,18,21.0976,,,,,,
86.6,83.83774,18,21.0971,,,,,,
86.7,83.83774,18,21.0991,,,,,,
86.8,83.83774,18,21.0998,,,,,,
86.9,83.83774,18,21.0985,,,,,,
87,84.72693,18,21.098,,,,,,
87.1,84.72693,18,21.0946,,,,,,
87.2,84.72693,18,21.0933,,,,,,
87.3,84.72693,18,21.0941,,,,,,
87.4,84.72693,18,21.094,,,,,,
87.5,84.72693,18,21.0936,,,,,,
87.6,85.69448,18,21.0946,,,,,,
87.7,85.69448,18,21.0935,,,,,,
87.8,85.69448,18,21.0919,,,,,,
87.9,85.69448,18,21.0936,,,,,,
88,85.69448,18,21.094,,,,,,
88.1,85.69448,18,21.0924,,,,,,
88.2,86.74007,18,21.0907,,,,,,
88.3,86.74007,18,21.0913,,,,,,
88.4,86.74007,18,21.0918,,,,,,
88.5,86.74007,18,21.0944,,,,,,
88.6,86.74007,18,21.0969,,,,,,
88.7,86.74007,18,21.1018,,,,,,
88.8,87.84485,18,21.1105,,,,,,
88.9,87.84485,18,21.1168,,,,,,
89,87.84485,18,21.1213,,,,,,
89.1,87.84485,18,21.1257,,,,,,
89.2,87.84485,18,21.1315,,,,,,
89.3,87.84485,18,21.1347,,,,,,
89.4,88.99131,18,21.1383,,,,,,
89.5,88.99131,18,21.1411,,,,,,
89.6,88.99131,18,21.1422,,,,,,
89.7,88.99131,18,21.1419,,,,,,
89.8,88.99131,18,21.1422,,,,,,
89.9,88.99131,18,21.1419,,,,,,
90,90.16482,18,21.1427,,,,,,
90.1,90.16482,18,21.1405,,,,,,
90.2,90.16482,18,21.1411,,,,,,
90.3,90.16482,18,21.14,,,,,,
90.4,90.16482,18,21.1388,,,,,,
90.5,90.16482,18,21.1366,,,,,,
90.6,91.36384,18,21.1353,,,,,,
90.7,91.36384,18,21.1333,,,,,,
90.8,91.36384,18,21.1314,,,,,,
90.9,91.36384,18,21.1303,,,,,,
91,91.36384,18,21.1279,,,,,,
91.1,91.36384,18,21.1293,,,,,,
91.2,92.5784,18,21.1257,,,,,,
91.3,92.5784,18,21.1256,,,,,,
91.4,92.5784,18,21.1245,,,,,,
91.5,92.5784,18,21.1241,,,,,,
91.6,92.5784,18,21.123,,,,,,
91.7,92.5784,18,21.1207,,,,,,
91.8,93.78332,18,21.1196,,,,,,
91.9,93.78332,18,21.1168,,,,,,
92,93.78332,18,21.1146,,,,,,
92.1,93.78332,18,21.1112,,,,,,
92.2,93.78332,18,21.1109,,,,,,
92.3,93.78332,18,21.1103,,,,,,
92.4,95.0072,18,21.1076,,,,,,
92.5,95.0072,18,21.1068,,,,,,
92.6,95.0072,18,21.1029,,,,,,
92.7,95.0072,18,21.0999,,,,,,
92.8,95.0072,18,21.0988,,,,,,
92.9,95.0072,18,21.0971,,,,,,
93,96.22965,18,21.0973,,,,,,
93.1,96.22965,18,21.0965,,,,,,
93.2,96.22965,18,21.0943,,,,,,
93.3,96.22965,18,21.0941,,,,,,
93.4,96.22965,18,21.0919,,,,,,
93.5,96.22965,18,21.0908,,,,,,
93.6,97.4646,18,21.087,,,,,,
93.7,97.4646,18,21.0853,,,,,,
93.8,97.4646,18,21.0837,,,,,,
93.9,97.4646,18,21.0814,,,,,,
94,97.4646,18,21.0811,,,,,,
94.1,97.4646,18,21.0807,,,,,,
94.2,98.7026,18,21.0792,,,,,,
94.3,98.7026,18,21.0763,,,,,,
94.4,98.7026,18,21.0752,,,,,,
94.5,98.7026,18,21.0732,,,,,,
94.6,98.7026,18,21.0737,,,,,,
94.7,98.7026,18,21.0751,,,,,,
94.8,99.9436,18,21.0778,,,,,,
94.9,99.9436,18,21.0828,,,,,,
95,99.9436,18,21.0853,,,,,,
95.1,99.9436,18,21.0897,,,,,,
95.2,99.9436,18,21.0927,,,,,,
95.3,99.9436,18,21.0941,,,,,,
95.4,101.16461,18,21.0971,,,,,,
95.5,101.16461,18,21.0991,,,,,,
95.6,101.16461,18,21.1012,,,,,,
95.7,101.16461,18,21.1032,,,,,,
95.8,101.16461,18,21.1042,,,,,,
95.9,101.16461,18,21.1054,,,,,,
96,102.37665,18,21.1068,,,,,,
96.1,102.37665,18,21.1073,,,,,,
96.2,102.37665,18,21.1084,,,,,,
96.3,102.37665,18,21.1098,,,,,,
96.4,102.37665,18,21.1097,,,,,,
96.5,102.37665,18,21.1122,,,,,,
96.6,103.60759,18,21.1124,,,,,,
96.7,103.60759,18,21.1142,,,,,,
96.8,103.60759,18,21.1171,,,,,,
96.9,103.60759,18,21.1218,,,,,,
97,103.60759,18,21.1237,,,,,,
97.1,103.60759,18,21.1257,,,,,,
97.2,104.80602,18,21.1248,,,,,,
97.3,104.80602,18,21.1271,,,,,,
97.4,104.80602,18,21.1267,,,,,,
97.5,104.80602,18,21.1271,,,,,,
97.6,104.80602,18,21.1262,,,,,,
97.7,104.80602,18,21.1248,,,,,,
97.8,106,18,21.1243,,,,,,
97.9,106,18,21.126,,,,,,
98,106,18,21.1279,,,,,,
98.1,106,18,21.13,,,,,,
98.2,106,18,21.1355,,,,,,
98.3,106,18,21.1385,,,,,,
98.4,107.16552,18,21.1418,,,,,,
98.5,107.16552,18,21.1441,,,,,,
98.6,107.16552,18,21.1455,,,,,,
98.7,107.16552,18,21.1469,,,,,,
98.8,107.16552,18,21.1469,,,,,,
98.9,107.16552,18,21.1471,,,,,,
99,108.29419,18,21.1465,,,,,,
99.1,108.29419,18,21.1458,,,,,,
99.2,108.29419,18,21.1458,,,,,,
99.3,108.29419,18,21.1435,,,,,,
99.4,108.29419,18,21.1435,,,,,,
99.5,108.29419,18,21.1424,,,,,,
99.6,109.38506,18,21.1469,,,,,,
99.7,109.38506,18,21.1506,,,,,,
99.8,109.38506,18,21.1561,,,,,,
99.9,109.38506,18,21.1598,,,,,,
100,109.38506,18,21.1619,,,,,,
100.1,109.38506,18,21.1644,,,,,,
100.2,110.44508,18,21.1682,,,,,,
100.3,110.44508,18,21.1732,,,,,,
100.4,110.44508,18,21.1757,,,,,,
100.5,110.44508,18,21.1815,,,,,,
100.6,110.44508,18,21.1892,,,,,,
100.7,110.44508,18,21.1962,,,,,,
100.8,111.48417,18,21.2021,,,,,,
100.9,111.48417,18,21.2067,,,,,,
101,111.48417,18,21.2094,,,,,,
101.1,111.48417,18,21.2125,,,,,,
101.2,111.48417,18,21.2149,,,,,,
101.3,111.48417,18,21.2149,,,,,,
101.4,112.4881,18,21.2166,,,,,,
101.5,112.4881,18,21.2185,,,,,,
101.6,112.4881,18,21.2193,,,,,,
101.7,112.4881,18,21.2207,,,,,,
101.8,112.4881,18,21.2227,,,,,,
101.9,112.4881,18,21.2224,,,,,,
102,113.4806,18,21.2246,,,,,,
102.1,113.4806,18,21.2245,,,,,,
102.2,113.4806,18,21.2256,,,,,,
102.3,113.4806,18,21.2262,,,,,,
102.4,113.4806,18,21.2281,,,,,,
102.5,113.4806,18,21.2298,,,,,,
102.6,114.45598,18,21.2317,,,,,,
102.7,114.45598,18,21.2328,,,,,,
102.8,114.45598,18,21.2333,,,,,,
102.9,114.45598,18,21.2344,,,,,,
103,114.45598,18,21.2363,,,,,,
103.1,114.45598,18,21.2348,,,,,,
103.2,115.39315,18,21.2347,,,,,,
103.3,115.39315,18,21.233,,,,,,
103.4,115.39315,18,21.232,,,,,,
103.5,115.39315,18,21.2298,,,,,,
103.6,115.39315,18,21.2304,,,,,,
103.7,115.39315,18,21.2297,,,,,,
103.8,116.32106,18,21.2303,,,,,,
103.9,116.32106,18,21.2293,,,,,,
104,116.32106,18,21.2304,,,,,,
104.1,116.32106,18,21.2308,,,,,,
104.2,116.32106,18,21.2337,,,,,,
104.3,116.32106,18,21.2356,,,,,,
104.4,117.23775,18,21.2366,,,,,,
104.5,117.23775,18,21.2364,,,,,,
104.6,117.23775,18,21.2381,,,,,,
104.7,117.23775,18,21.2367,,,,,,
104.8,117.23775,18,21.2341,,,,,,
104.9,117.23775,18,21.2334,,,,,,
105,118.11842,18,21.2314,,,,,,
105.1,118.11842,18,21.2306,,,,,,
105.2,118.11842,18,21.2279,,,,,,
105.3,118.11842,18,21.2273,,,,,,
105.4,118.11842,18,21.2246,,,,,,
105.5,118.11842,18,21.2221,,,,,,
105.6,119.00347,18,21.2191,,,,,,
105.7,119.00347,18,21.2171,,,,,,
105.8,119.00347,18,21.2149,,,,,,
105.9,119.00347,18,21.2139,,,,,,
106,119.00347,18,21.2139,,,,,,
106.1,119.00347,18,21.215,,,,,,
106.2,119.85494,18,21.2135,,,,,,
106.3,119.85494,18,21.2141,,,,,,
106.4,119.85494,18,21.2113,,,,,,
106.5,119.85494,18,21.2117,,,,,,
106.6,119.85494,18,21.2117,,,,,,
106.7,119.85494,18,21.2125,,,,,,
106.8,120.75029,18,21.2117,,,,,,
106.9,120.75029,18,21.2109,,,,,,
107,120.75029,18,21.2117,,,,,,
107.1,120.75029,18,21.2119,,,,,,
107.2,120.75029,18,21.2139,,,,,,
107.3,120.75029,18,21.2155,,,,,,
107.4,121.63074,18,21.2179,,,,,,
107.5,121.63074,18,21.2201,,,,,,
107.6,121.63074,18,21.222,,,,,,
107.7,121.63074,18,21.224,,,,,,
107.8,121.63074,18,21.2249,,,,,,
107.9,121.63074,18,21.2284,,,,,,
108,122.52688,18,21.2281,,,,,,
108.1,122.52688,18,21.2282,,,,,,
108.2,122.52688,18,21.2287,,,,,,
108.3,122.52688,18,21.2279,,,,,,
108.4,122.52688,18,21.2259,,,,,,
108.5,122.52688,18,21.2224,,,,,,
108.6,123.49288,18,21.2224,,,,,,
108.7,123.49288,18,21.2201,,,,,,
108.8,123.49288,18,21.2172,,,,,,
108.9,123.49288,18,21.2147,,,,,,
109,123.49288,18,21.2131,,,,,,
109.1,123.49288,18,21.2116,,,,,,
109.2,124.51357,18,21.2105,,,,,,
109.3,124.51357,18,21.2075,,,,,,
109.4,124.51357,18,21.2064,,,,,,
109.5,124.51357,18,21.2053,,,,,,
109.6,124.51357,18,21.2042,,,,,,
109.7,124.51357,18,21.2029,,,,,,
109.8,125.56132,18,21.2034,,,,,,
109.9,125.56132,18,21.2023,,,,,,
110,125.56132,18,21.202,,,,,,
110.1,125.56132,18,21.2007,,,,,,
110.2,125.56132,18,21.2009,,,,,,
110.3,125.56132,18,21.2003,,,,,,
110.4,126.69264,18,21.1998,,,,,,
110.5,126.69264,18,21.1992,,,,,,
110.6,126.69264,18,21.1999,,,,,,
110.7,126.69264,18,21.1998,,,,,,
110.8,126.69264,18,21.1988,,,,,,
110.9,126.69264,18,21.1969,,,,,,
111,127.85852,18,21.196,,,,,,
111.1,127.85852,18,21.1957,,,,,,
111.2,127.85852,18,21.1955,,,,,,
111.3,127.85852,18,21.1982,,,,,,
111.4,127.85852,18,21.1987,,,,,,
111.5,127.85852,18,21.2007,,,,,,
111.6,129.08404,18,21.2012,,,,,,
111.7,129.08404,18,21.2007,,,,,,
111.8,129.08404,18,21.2003,,,,,,
111.9,129.08404,18,21.2007,,,,,,
112,129.08404,18,21.2001,,,,,,
112.1,129.08404,18,21.1995,,,,,,
112.2,130.39101,18,21.1992,,,,,,
112.3,130.39101,18,21.1969,,,,,,
112.4,130.39101,18,21.1958,,,,,,
112.5,130.39101,18,21.1936,,,,,,
112.6,130.39101,18,21.1936,,,,,,
112.7,130.39101,18,21.1927,,,,,,
112.8,131.77893,18,21.1922,,,,,,
112.9,131.77893,18,21.1907,,,,,,
113,131.77893,18,21.1913,,,,,,
113.1,131.77893,18,21.1907,,,,,,
113.2,131.77893,18,21.191,,,,,,
113.3,131.77893,18,21.1907,,,,,,
113.4,133.2946,18,21.1899,,,,,,
113.5,133.2946,18,21.1894,,,,,,
113.6,133.2946,18,21.1891,,,,,,
113.7,133.2946,18,21.1878,,,,,,
113.8,133.2946,18,21.1881,,,,,,
113.9,133.2946,18,21.19,,,,,,
114,134.92887,18,21.1914,,,,,,
114.1,134.92887,18,21.1947,,,,,,
114.2,134.92887,18,21.1962,,,,,,
114.3,134.92887,18,21.1966,,,,,,
114.4,134.92887,18,21.1979,,,,,,
114.5,134.92887,18,21.1979,,,,,,
114.6,136.66476,18,21.1988,,,,,,
114.7,136.66476,18,21.2014,,,,,,
114.8,136.66476,18,21.1996,,,,,,
114.9,136.66476,18,21.2003,,,,,,
115,136.66476,18,21.201,,,,,,
115.1,136.66476,18,21.2023,,,,,,
115.2,138.49182,18,21.2015,,,,,,
115.3,138.49182,18,21.2032,,,,,,
115.4,138.49182,18,21.2042,,,,,,
115.5,138.49182,18,21.2072,,,,,,
115.6,138.49182,18,21.21,,,,,,
115.7,138.49182,18,21.2103,,,,,,
115.8,140.43327,18,21.2114,,,,,,
115.9,140.43327,18,21.2146,,,,,,
116,140.43327,18,21.2135,,,,,,
116.1,140.43327,18,21.2127,,,,,,
116.2,140.43327,18,21.2133,,,,,,
116.3,140.43327,18,21.2117,,,,,,
116.4,142.45156,18,21.212,,,,,,
116.5,142.45156,18,21.2124,,,,,,
116.6,142.45156,18,21.2125,,,,,,
116.7,142.45156,18,21.2106,,,,,,
116.8,142.45156,18,21.2116,,,,,,
116.9,142.45156,18,21.2105,,,,,,
117,144.52464,18,21.2092,,,,,,
117.1,144.52464,18,21.2086,,,,,,
117.2,144.52464,18,21.2119,,,,,,
117.3,144.52464,18,21.2139,,,,,,
117.4,144.52464,18,21.215,,,,,,
117.5,144.52464,18,21.2139,,,,,,
117.6,146.6454,18,21.2141,,,,,,
117.7,146.6454,18,21.2141,,,,,,
117.8,146.6454,18,21.2157,,,,,,
117.9,146.6454,18,21.2179,,,,,,
118,146.6454,18,21.2175,,,,,,
118.1,146.6454,18,21.2179,,,,,,
118.2,148.8173,18,21.2168,,,,,,
118.3,148.8173,18,21.2155,,,,,,
118.4,148.8173,18,21.216,,,,,,
118.5,148.8173,18,21.2146,,,,,,
118.6,148.8173,18,21.2138,,,,,,
118.7,148.8173,18,21.2133,,,,,,
118.8,151.08014,18,21.2103,,,,,,
118.9,151.08014,18,21.2086,,,,,,
119,151.08014,18,21.2067,,,,,,
119.1,151.08014,18,21.2064,,,,,,
119.2,151.08014,18,21.204,,,,,,
119.3,151.08014,18,21.2043,,,,,,
119.4,153.36883,18,21.2028,,,,,,
119.5,153.36883,18,21.2023,,,,,,
119.6,153.36883,18,21.2031,,,,,,
119.7,153.36883,18,21.2032,,,,,,
119.8,153.36883,18,21.2054,,,,,,
119.9,153.36883,18,21.205,,,,,,
120,155.75206,18,21.2061,,,,,,
120.1,155.75206,18,21.2067,,,,,,
120.2,155.75206,18,21.207,,,,,,
120.3,155.75206,18,21.207,,,,,,
120.4,155.75206,18,21.2078,,,,,,
120.5,155.75206,18,21.2092,,,,,,
120.6,158.13023,18,21.21,,,,,,
120.7,158.13023,18,21.2091,,,,,,
120.8,158.13023,18,21.2102,,,,,,
120.9,158.13023,18,21.2102,,,,,,
121,158.13023,18,21.2106,,,,,,
121.1,158.13023,18,21.2138,,,,,,
121.2,160.59729,18,21.2161,,,,,,
121.3,160.59729,18,21.2196,,,,,,
121.4,160.59729,18,21.2209,,,,,,
121.5,160.59729,18,21.2235,,,,,,
121.6,160.59729,18,21.2253,,,,,,
121.7,160.59729,18,21.2259,,,,,,
121.8,163.15867,18,21.2289,,,,,,
121.9,163.15867,18,21.2306,,,,,,
122,163.15867,18,21.2308,,,,,,
122.1,163.15867,18,21.2322,,,,,,
122.2,163.15867,18,21.2325,,,,,,
122.3,163.15867,18,21.23,,,,,,
122.4,165.80781,18,21.2279,,,,,,
122.5,165.80781,18,21.2275,,,,,,
122.6,165.80781,18,21.2281,,,,,,
122.7,165.80781,18,21.2276,,,,,,
122.8,165.80781,18,21.2301,,,,,,
122.9,165.80781,18,21.2312,,,,,,
123,168.53252,18,21.2325,,,,,,
123.1,168.53252,18,21.2337,,,,,,
123.2,168.53252,18,21.2341,,,,,,
123.3,168.53252,18,21.2315,,,,,,
123.4,168.53252,18,21.2309,,,,,,
123.5,168.53252,18,21.2287,,,,,,
123.6,171.37773,18,21.2298,,,,,,
123.7,171.37773,18,21.2298,,,,,,
123.8,171.37773,18,21.2331,,,,,,
123.9,171.37773,18,21.2328,,,,,,
124,171.37773,18,21.2341,,,,,,
124.1,171.37773,18,21.2367,,,,,,
124.2,174.26955,18,21.2369,,,,,,
124.3,174.26955,18,21.237,,,,,,
124.4,174.26955,18,21.2381,,,,,,
124.5,174.26955,18,21.2385,,,,,,
124.6,174.26955,18,21.2366,,,,,,
124.7,174.26955,18,21.2374,,,,,,
124.8,177.24723,18,21.2366,,,,,,
124.9,177.24723,18,21.2388,,,,,,
125,177.24723,18,21.2372,,,,,,
125.1,177.24723,18,21.2367,,,,,,
125.2,177.24723,18,21.2377,,,,,,
125.3,177.24723,18,21.2358,,,,,,
125.4,180.27902,18,21.2319,,,,,,
125.5,180.27902,18,21.2312,,,,,,
125.6,180.27902,18,21.2301,,,,,,
125.7,180.27902,18,21.2306,,,,,,
125.8,180.27902,18,21.2322,,,,,,
125.9,180.27902,18,21.2356,,,,,,
126,183.48068,18,21.2348,,,,,,
126.1,183.48068,18,21.2399,,,,,,
126.2,183.48068,18,21.2427,,,,,,
126.3,183.48068,18,21.2459,,,,,,
126.4,183.48068,18,21.2479,,,,,,
126.5,183.48068,18,21.2498,,,,,,
126.6,186.74716,18,21.2495,,,,,,
126.7,186.74716,18,21.2507,,,,,,
126.8,186.74716,18,21.2507,,,,,,
126.9,186.74716,18,21.2504,,,,,,
127,186.74716,18,21.2485,,,,,,
127.1,186.74716,18,21.2493,,,,,,
127.2,189.95384,18,21.2476,,,,,,
127.3,189.95384,18,21.2471,,,,,,
127.4,189.95384,18,21.2492,,,,,,
127.5,189.95384,18,21.2501,,,,,,
127.6,189.95384,18,21.2499,,,,,,
127.7,189.95384,18,21.2525,,,,,,
127.8,193.31381,18,21.2553,,,,,,
127.9,193.31381,18,21.2575,,,,,,
128,193.31381,18,21.2608,,,,,,
128.1,193.31381,18,21.265,,,,,,
128.2,193.31381,18,21.2701,,,,,,
128.3,193.31381,18,21.2753,,,,,,
128.4,196.91669,18,21.2781,,,,,,
